Codice Letturista,Data Lettura,Ora Lettura,Latitude,Longitude,Accessibilità
MN0022,2024-07-13,07:48:00,45.1923142,10.8009022,
MN0022,2024-07-22,14:49:00,45.1961969,10.7880664,
MN0005,2024-07-22,14:21:00,45.1841878,10.8106572,
MN0005,2024-07-22,13:40:00,45.1834227,10.8095859,
MN0005,2024-07-22,13:41:00,45.1834227,10.8095859,
MN0005,2024-07-22,14:02:00,45.1837662,10.810576,
MN0005,2024-07-22,14:03:00,45.1839618,10.8102401,
MN0005,2024-07-22,14:02:00,45.1840034,10.8104549,
MN0005,2024-07-22,13:35:00,45.1834574,10.8096656,
MN0005,2024-07-22,14:24:00,45.18416,10.8107683,
MN0005,2024-07-24,13:03:00,45.1868406,10.8063477,
MN0386,2024-07-23,12:05:00,45.1858594,10.7938248,
MN0005,2024-06-08,11:19:00,45.2015467,10.8007782,
MN0005,2024-07-22,14:15:00,45.1840991,10.8109233,
MN0005,2024-07-22,15:26:00,45.1844672,10.8095707,
MN0005,2024-07-22,15:08:00,45.1845155,10.8101165,
MN0005,2024-07-22,14:02:00,45.1837662,10.810576,
MN0005,2024-07-22,14:03:00,45.1839075,10.8103838,
MN0022,2024-07-22,14:52:00,45.1960922,10.7879128,
MN0386,2024-07-23,11:34:00,45.185983,10.7918988,
MN0386,2024-07-23,11:33:00,45.1859377,10.7919035,
MN0386,2024-07-23,11:39:00,45.1857891,10.792804,
MN0386,2024-07-23,11:39:00,45.1857926,10.7928434,
MN0386,2024-07-23,11:40:00,45.1857926,10.7928434,
MN0386,2024-07-23,11:37:00,45.1858185,10.7927584,
MN0386,2024-07-23,11:39:00,45.1857891,10.792804,
MN0536,2024-07-22,08:55:00,45.2073656,10.7957268,
MN0525,2024-07-22,08:35:00,45.1873993,10.7721186,
MN0525,2024-07-25,16:46:00,45.2205457,10.7967165,
MN0386,2024-07-24,15:26:00,45.1925755,10.7990725,
MN0525,2024-07-25,10:56:00,45.1930709,10.7945982,
MN0386,2024-07-23,11:47:00,45.18586,10.7932905,
MN0386,2024-07-23,11:46:00,45.18586,10.7932905,
MN0386,2024-07-23,11:44:00,45.1858744,10.7932706,
MN0386,2024-07-23,11:44:00,45.1858922,10.7932864,
MN0386,2024-07-23,09:10:00,45.1853952,10.7954116,
MN0386,2024-07-23,09:11:00,45.1844834,10.7897443,
MN0386,2024-07-23,09:12:00,45.1853838,10.7954372,
MN0386,2024-07-25,12:13:00,45.1946789,10.7906868,
MN0005,2024-07-24,13:52:00,45.1879398,10.8063696,
MN0386,2024-07-23,12:17:00,45.1859724,10.7941219,
MN0005,2024-07-24,14:17:00,45.1880035,10.8057987,
MN0005,2024-07-24,14:52:00,45.1878413,10.8061715,
MN0005,2024-07-24,14:53:00,45.1877777,10.806059,
MN0005,2024-07-24,14:55:00,45.1877777,10.806059,
MN0005,2024-07-24,13:45:00,45.1878098,10.8067795,
MN0005,2024-07-24,13:53:00,45.1879279,10.8062367,
MN0005,2024-07-24,14:20:00,45.1880248,10.8057533,
MN0005,2024-07-22,14:30:00,45.1845193,10.8102157,
MN0005,2024-07-22,15:34:00,45.1840305,10.8104072,
MN0005,2024-07-22,15:12:00,45.1844691,10.8097286,
MN0005,2024-07-22,15:10:00,45.1845217,10.8097292,
MN0005,2024-07-22,15:15:00,45.1843943,10.8096864,
MN0005,2024-07-22,13:23:00,45.1837377,10.8084986,
MN0005,2024-07-22,13:23:00,45.1838999,10.8075277,
MN0005,2024-07-22,13:25:00,45.1836963,10.8091526,
MN0005,2024-07-22,15:14:00,45.1843316,10.8095621,
MN0005,2024-07-22,15:11:00,45.1844883,10.8098673,
MN0005,2024-07-22,15:13:00,45.1844821,10.8099554,
MN0005,2024-07-22,13:23:00,45.1837377,10.8084986,
MN0005,2024-07-22,13:30:00,45.1835141,10.8094989,
MN0005,2024-07-22,13:32:00,45.1835141,10.8094989,
MN0005,2024-07-22,14:15:00,45.1840991,10.8109233,
MN0005,2024-07-22,13:27:00,45.1838428,10.8090544,
MN0005,2024-07-22,13:39:00,45.1834662,10.80967,
MN0005,2024-07-22,13:52:00,45.1836002,10.8101525,
MN0386,2024-07-24,11:51:00,45.1892507,10.7935337,
MN0525,2024-07-22,15:19:00,45.1972269,10.767455,
MN0386,2024-07-24,09:44:00,45.1905084,10.7905766,
MN0005,2024-07-27,12:22:00,45.2063257,10.7996409,
MN0005,2024-07-24,09:14:00,45.1853213,10.8070319,
MN0005,2024-07-22,15:42:00,45.1838882,10.8101175,
MN0005,2024-07-22,14:26:00,45.1843699,10.8102355,
MN0005,2024-07-22,13:47:00,45.1836868,10.810168,
MN0005,2024-07-22,15:41:00,45.1838452,10.8100447,
MN0005,2024-07-22,15:40:00,45.1838325,10.8100004,
MN0005,2024-07-22,14:35:00,45.1846482,10.8101339,
MN0536,2024-07-22,10:16:00,45.2099612,10.7957318,
MN0005,2024-07-27,08:43:00,45.2068635,10.7994402,
MN0005,2024-07-22,09:50:00,45.1844555,10.807945,
MN0536,2024-07-17,09:42:00,45.1980128,10.7233285,
MN0536,2024-07-17,09:40:00,45.1980677,10.7232387,
MN0005,2024-07-27,10:21:00,45.2020625,10.8010802,
MN0005,2024-07-24,09:53:00,45.1883994,10.8052812,
MN0525,2024-07-24,09:09:00,45.1900071,10.7932261,
MN0536,2024-07-24,08:17:00,45.1973356,10.8018275,
MN0386,2024-07-25,08:18:00,45.1893127,10.7895518,
MN0233,2024-07-23,15:37:00,45.2045113,10.7929303,
MN0005,2024-07-22,13:45:00,45.183911,10.8101204,
MN0005,2024-07-22,13:50:00,45.1835854,10.8101855,
MN0005,2024-07-22,14:33:00,45.18452,10.8101627,
MN0005,2024-07-22,15:09:00,45.1845091,10.8100698,
MN0005,2024-07-22,13:51:00,45.1835854,10.8101855,
MN0005,2024-07-22,13:58:00,45.1837162,10.8100178,
MN0005,2024-07-22,13:55:00,45.1836222,10.8102097,
MN0005,2024-07-27,08:19:00,45.2067396,10.7985154,
MN0022,2024-07-22,13:02:00,45.1976748,10.7886194,
MN0005,2024-07-27,10:58:00,45.2060565,10.7982651,
MN0005,2024-07-27,10:59:00,45.2062203,10.7984462,
MN0005,2024-07-27,10:47:00,45.2055685,10.7990886,
MN0005,2024-07-27,10:46:00,45.203226,10.8000068,
MN0005,2024-07-27,11:09:00,45.2053177,10.7982824,
MN0005,2024-07-27,10:49:00,45.2054823,10.7977048,
MN0005,2024-07-27,10:52:00,45.2059054,10.7984491,
MN0005,2024-07-27,10:52:00,45.2056573,10.7983122,
MN0005,2024-07-27,09:46:00,45.2032985,10.7995907,
MN0005,2024-07-27,10:41:00,45.2038059,10.7992277,
MN0005,2024-07-27,10:39:00,45.203683,10.7997202,
MN0536,2024-07-24,12:02:00,45.2013167,10.8007815,
MN0536,2024-07-22,08:36:00,45.2074871,10.795324,
MN0233,2024-07-27,14:21:00,45.2010306,10.7989772,
MN0386,2024-07-23,11:14:00,45.1860159,10.7909207,
MN0386,2024-07-23,11:12:00,45.1844834,10.7897443,
MN0386,2024-07-23,11:16:00,45.1858844,10.7908952,
MN0386,2024-07-23,11:23:00,45.1861625,10.7913846,
MN0386,2024-07-23,11:19:00,45.1859774,10.7912298,
MN0386,2024-07-23,11:30:00,45.1856123,10.7903196,
MN0386,2024-07-23,11:24:00,45.1861067,10.7913788,
MN0386,2024-07-23,11:31:00,45.1858617,10.7911779,
MN0386,2024-07-23,11:18:00,45.1859756,10.7912231,
MN0233,2024-07-24,15:10:00,45.1881618,10.7867928,
MN0005,2024-07-27,09:12:00,45.206943,10.7988084,
MN0525,2024-07-23,10:05:00,45.2012686,10.796519,
MN0005,2024-07-22,14:07:00,45.1839163,10.8103143,
MN0005,2024-07-22,14:55:00,45.1847945,10.8091031,
MN0005,2024-07-22,14:59:00,45.1848915,10.8092101,
MN0005,2024-07-22,15:01:00,45.1848486,10.8093555,
MN0005,2024-07-22,15:04:00,45.1852515,10.8091903,
MN0005,2024-07-22,14:57:00,45.1847232,10.8093006,
MN0005,2024-07-22,14:48:00,45.1854962,10.8089058,
MN0005,2024-07-22,14:36:00,45.1848195,10.8090332,
MN0005,2024-07-22,14:45:00,45.185141,10.8098849,
MN0005,2024-07-22,14:43:00,45.1852503,10.8098806,
MN0005,2024-07-22,14:42:00,45.185306,10.8098255,
MN0005,2024-07-22,14:41:00,45.1850491,10.8099575,
MN0005,2024-07-22,15:29:00,45.1844832,10.8100937,
MN0005,2024-07-22,14:53:00,45.184915,10.8092819,
MN0005,2024-07-24,13:54:00,45.1879762,10.8062179,
MN0525,2024-07-25,10:51:00,45.1937143,10.7944694,
MN0233,2024-07-25,15:51:00,45.1938931,10.7895417,
MN0005,2024-07-27,09:15:00,45.206831,10.7986398,
MN0005,2024-07-27,09:13:00,45.2068677,10.7988671,
MN0233,2024-07-25,10:30:00,45.1948369,10.7892626,
MN0022,2024-07-13,08:49:00,45.1892445,10.8018892,
MN0005,2024-07-24,12:16:00,45.1772182,10.8100816,
MN0005,2024-07-22,10:12:00,45.1845186,10.8080273,
MN0233,2024-07-23,14:47:00,45.1897271,10.7837979,
MN0233,2024-07-23,14:20:00,45.1892933,10.7847686,
MN0005,2024-06-08,13:58:00,45.2026237,10.7993511,
MN0233,2024-07-23,14:15:00,45.1890175,10.7847658,
MN0233,2024-07-22,14:35:00,45.1897296,10.7851492,
MN0233,2024-07-22,14:30:00,45.1883366,10.7847467,
MN0233,2024-07-23,15:22:00,45.1887383,10.7852866,
MN0233,2024-07-23,15:21:00,45.188844,10.7854281,
MN0233,2024-07-23,14:20:00,45.1892933,10.7847686,
MN0233,2024-07-23,15:15:00,45.1893325,10.7849412,
MN0233,2024-07-23,14:40:00,45.1890713,10.7840603,
MN0233,2024-07-23,14:42:00,45.1894946,10.783888,
MN0233,2024-07-23,15:04:00,45.1902636,10.7844759,
MN0233,2024-07-23,15:02:00,45.1901602,10.7840117,
MN0005,2024-06-08,13:30:00,45.2033935,10.7986618,
MN0005,2024-06-08,13:08:00,45.2031901,10.7983496,
MN0005,2024-06-08,13:26:00,45.2033919,10.7986647,
MN0525,2024-07-25,13:11:00,45.1947982,10.7966251,
MN0409,2024-07-15,13:25:00,45.1971508,10.7966497,
MN0005,2024-07-24,12:14:00,45.1865414,10.8090123,
MN0525,2024-07-25,16:23:00,45.2170774,10.795955,
MN0525,2024-07-25,16:24:00,45.2170538,10.795934,
MN0233,2024-07-22,12:29:00,45.1886063,10.7996266,
MN0525,2024-07-25,10:16:00,45.1924353,10.7944786,
MN0005,2024-06-08,11:15:00,45.2019673,10.7998873,
MN0233,2024-07-22,12:29:00,45.1886063,10.7996266,
MN0005,2024-07-30,15:31:00,45.2124499,10.7941123,
MN0005,2024-07-24,09:57:00,45.1881018,10.805383,
MN0536,2024-07-17,08:02:00,45.1954092,10.7196982,
MN0233,2024-07-24,15:14:00,45.1880615,10.7866656,
MN0386,2024-07-24,15:31:00,45.1926779,10.7985736,
MN0022,2024-07-22,13:08:00,45.1976701,10.7881408,
MN0005,2024-07-24,14:47:00,45.1876418,10.8072155,
MN0386,2024-07-23,15:13:00,45.1871533,10.7906708,
MN0005,2024-07-25,09:25:00,45.1886079,10.8055964,
MN0386,2024-07-23,08:07:00,45.1865254,10.7904231,
MN0536,2024-07-17,09:04:00,45.1956699,10.7221536,
MN0233,2024-07-27,14:45:00,45.2000585,10.7985666,
MN0386,2024-07-24,11:58:00,45.1894109,10.794303,
MN0022,2024-07-13,11:25:00,45.1920336,10.8028325,
MN0536,2024-07-17,07:45:00,45.195899,10.7215129,
MN0536,2024-07-17,15:25:00,45.1906908,10.7265926,
MN0233,2024-07-27,14:57:00,45.1998718,10.7974785,
MN0525,2024-07-22,14:04:00,45.1934059,10.7720182,
MN0409,2024-07-15,11:20:00,45.1935531,10.7975959,
MN0525,2024-07-25,14:19:00,45.1973099,10.7979902,
MN0386,2024-07-25,15:36:00,45.19084,10.7942822,
MN0525,2024-07-25,08:37:00,45.1906147,10.7922628,
MN0536,2024-07-23,13:28:00,45.1973801,10.7936681,
MN0005,2024-07-23,11:20:00,45.1874717,10.8034821,
MN0005,2024-06-08,13:10:00,45.2031901,10.7983496,
MN0536,2024-07-22,09:25:00,45.2078367,10.7947608,
MN0386,2024-07-23,11:27:00,45.1859645,10.7915849,
MN0536,2024-07-17,09:40:00,45.1979285,10.7231798,
MN0536,2024-07-17,14:36:00,45.1933317,10.7251096,
MN0409,2024-07-15,14:49:00,45.1972107,10.7962877,
MN0386,2024-07-22,14:34:00,45.186085,10.7940307,
MN0005,2024-07-22,08:23:00,45.1833833,10.8039289,
MN0525,2024-07-22,14:02:00,45.1933873,10.7720229,
MN0525,2024-07-24,10:18:00,45.1938824,10.7933953,
MN0525,2024-07-25,08:37:00,45.1906147,10.7922628,
MN0005,2024-07-24,08:39:00,45.1862649,10.8075942,
MN0536,2024-07-22,11:49:00,45.2013101,10.7963107,
MN0005,2024-07-25,10:47:00,45.1937271,10.8013386,
MN0536,2024-07-23,13:17:00,45.1967034,10.7938126,
MN0233,2024-07-27,13:41:00,45.2002614,10.8001411,
MN0525,2024-09-08,13:57:00,45.2110507,10.7928667,
MN0005,2024-07-23,13:00:00,45.1843571,10.8059777,
MN0536,2024-07-24,09:00:00,45.1947596,10.8014791,
MN0233,2024-07-24,10:06:00,45.1899137,10.7817299,
MN0005,2024-07-27,09:11:00,45.2069151,10.798831,
MN0536,2024-07-17,11:05:00,45.1969726,10.723878,
MN0386,2024-07-24,11:01:00,45.2090256,10.7945279,
MN0233,2024-07-23,09:50:00,,,
MN0525,2024-09-08,08:07:00,45.2079135,10.7916919,
MN0022,2024-07-13,11:27:00,45.1924603,10.8030877,
MN0525,2024-07-23,08:17:00,45.2003498,10.797648,
MN0409,2024-07-15,13:48:00,45.1973665,10.7955772,
MN0536,2024-07-17,15:57:00,45.1920299,10.7278651,
MN0536,2024-07-17,15:57:00,45.1916477,10.7282383,
MN0536,2024-07-23,08:35:00,45.2006099,10.8015815,
MN0005,2024-07-24,09:58:00,45.1881018,10.805383,
MN0005,2024-06-08,08:24:00,45.2124703,10.7947769,
MN0233,2024-07-22,10:04:00,45.1880093,10.7918289,
MN0005,2024-07-25,12:40:00,45.1918768,10.8056898,
MN0386,2024-07-30,15:10:00,45.1940453,10.7923427,
MN0005,2024-07-30,16:12:00,45.2108927,10.7938979,
MN0536,2024-07-23,15:25:00,45.1948865,10.7921733,
MN0005,2024-07-30,15:44:00,45.212526,10.7943409,
MN0525,2024-07-25,13:10:00,45.1947744,10.7965742,
MN0005,2024-07-27,08:07:00,45.2069431,10.7994464,
MN0233,2024-07-27,12:49:00,45.198875,10.7970957,
MN0005,2024-07-24,13:37:00,45.18617,10.8092612,
MN0233,2024-07-23,17:07:00,45.2046478,10.7927397,
MN0409,2024-07-15,16:52:00,45.1939078,10.7971262,
MN0005,2024-06-08,13:31:00,45.2035024,10.7984952,
MN0536,2024-07-24,09:26:00,45.1949082,10.8014355,
MN0386,2024-07-24,11:32:00,45.1892218,10.7917729,
MN0005,2024-07-27,10:53:00,45.2056573,10.7983122,
MN0005,2024-07-27,09:54:00,45.2032292,10.7995346,
MN0005,2024-07-27,09:52:00,45.2031392,10.7995691,
MN0005,2024-07-27,09:52:00,45.2031392,10.7995691,
MN0005,2024-07-27,10:01:00,45.2032783,10.800047,
MN0005,2024-07-27,09:58:00,45.2034704,10.8000363,
MN0005,2024-07-27,10:08:00,45.2026343,10.800384,
MN0005,2024-07-27,10:06:00,45.2027443,10.8003078,
MN0005,2024-07-27,10:03:00,45.2031224,10.7999699,
MN0005,2024-07-27,10:01:00,45.2032085,10.7999465,
MN0005,2024-07-27,10:08:00,45.2029208,10.8002648,
MN0005,2024-07-27,10:12:00,45.2029015,10.8003528,
MN0005,2024-07-27,10:10:00,45.202607,10.8001857,
MN0005,2024-07-27,10:45:00,45.204694,10.7984788,
MN0005,2024-07-27,10:26:00,45.2021215,10.8016276,
MN0005,2024-07-27,10:25:00,45.2021294,10.8014297,
MN0005,2024-07-25,11:38:00,45.1904647,10.8032167,
MN0005,2024-07-25,07:58:00,45.1906785,10.8040446,
MN0005,2024-07-25,11:36:00,45.1904907,10.8036329,
MN0005,2024-07-25,12:02:00,45.1897943,10.804475,
MN0005,2024-07-25,12:04:00,45.1897864,10.8045084,
MN0005,2024-07-25,12:01:00,45.1897923,10.8046214,
MN0409,2024-07-15,13:02:00,45.1960287,10.794885,
MN0409,2024-07-15,13:00:00,45.196115,10.7948535,
MN0536,2024-07-23,14:41:00,45.1984049,10.7924767,
MN0409,2024-07-15,12:58:00,45.1961137,10.7948644,
MN0409,2024-07-15,13:06:00,45.196148,10.795713,
MN0005,2024-07-23,13:01:00,45.1843571,10.8059777,
MN0005,2024-07-23,13:14:00,45.185441,10.8060242,
MN0386,2024-07-23,10:14:00,45.1870504,10.7934929,
MN0386,2024-07-23,10:25:00,45.1870379,10.7934989,
MN0386,2024-07-23,10:28:00,45.1869677,10.7935026,
MN0386,2024-07-23,10:33:00,45.1867095,10.7937289,
MN0386,2024-07-23,10:36:00,45.1865224,10.7939477,
MN0525,2024-09-08,15:34:00,45.2086951,10.7928427,
MN0525,2024-09-08,15:42:00,45.2085562,10.7929064,
MN0525,2024-09-08,15:45:00,45.2082319,10.7932867,
MN0525,2024-09-08,15:45:00,45.2094439,10.7918025,
MN0525,2024-09-08,15:38:00,45.2085732,10.7928565,
MN0525,2024-09-08,15:39:00,45.2085177,10.7929658,
MN0525,2024-09-08,14:30:00,45.210837,10.7916462,
MN0525,2024-09-08,14:26:00,45.2109419,10.7918056,
MN0525,2024-09-08,15:48:00,45.2076566,10.7934893,
MN0525,2024-09-08,15:46:00,45.2078704,10.7933602,
MN0386,2024-07-23,10:40:00,45.1866477,10.7941794,
MN0386,2024-07-23,10:41:00,45.1867782,10.7941894,
MN0386,2024-07-23,10:37:00,45.1865125,10.7939769,
MN0386,2024-07-23,10:41:00,45.1869942,10.7941666,
MN0386,2024-07-23,09:55:00,45.1872221,10.7919078,
MN0386,2024-07-22,14:41:00,45.186822,10.7921945,
MN0386,2024-07-23,10:08:00,45.1870506,10.7925411,
MN0525,2024-09-08,16:12:00,45.2089962,10.7937083,
MN0409,2024-07-15,16:39:00,45.1921232,10.7959148,
MN0525,2024-09-08,15:31:00,45.2089937,10.7926609,
MN0386,2024-07-22,08:51:00,45.1879341,10.7955326,
MN0005,2024-07-25,11:43:00,45.1902934,10.8040266,
MN0525,2024-07-23,08:18:00,45.2003498,10.797648,
MN0233,2024-07-27,13:26:00,45.1987701,10.7988598,
MN0233,2024-07-27,13:24:00,45.1987803,10.798989,
MN0233,2024-07-22,12:07:00,45.1875854,10.7984393,
MN0536,2024-07-22,11:45:00,45.2015145,10.7947827,
MN0233,2024-07-22,11:59:00,45.1879222,10.7984972,
MN0233,2024-07-22,10:05:00,45.1880093,10.7918289,
MN0525,2024-09-08,15:32:00,45.2089937,10.7926609,
MN0233,2024-07-22,14:52:00,45.1884624,10.7785441,
MN0525,2024-09-08,15:58:00,45.2085703,10.7928744,
MN0525,2024-09-08,16:02:00,45.2083802,10.7936107,
MN0525,2024-09-08,16:10:00,45.208919,10.7941927,
MN0525,2024-09-08,15:22:00,45.2092063,10.7922971,
MN0525,2024-09-08,16:16:00,45.2095349,10.7935956,
MN0525,2024-09-08,16:15:00,45.2095105,10.7936235,
MN0005,2024-07-23,12:58:00,45.1843138,10.8059983,
MN0005,2024-07-23,12:57:00,45.1843138,10.8059983,
MN0005,2024-07-23,12:58:00,45.1843138,10.8059983,
MN0005,2024-07-23,13:01:00,45.1843571,10.8059777,
MN0525,2024-09-08,15:47:00,45.2076867,10.7935117,
MN0525,2024-09-08,15:47:00,45.207853,10.7934671,
MN0525,2024-09-08,15:50:00,45.2077638,10.7936962,
MN0525,2024-09-08,15:50:00,45.2077242,10.7937823,
MN0525,2024-09-08,15:51:00,45.2076555,10.7935201,
MN0525,2024-09-08,14:25:00,45.2109419,10.7918056,
MN0525,2024-09-08,14:37:00,45.2097846,10.7922038,
MN0525,2024-09-08,14:22:00,45.2109448,10.7917899,
MN0525,2024-09-08,15:32:00,45.2089937,10.7926609,
MN0525,2024-09-08,14:12:00,45.2099923,10.7923627,
MN0525,2024-09-08,14:36:00,45.2104377,10.7921101,
MN0525,2024-09-08,14:16:00,45.2104781,10.7919236,
MN0525,2024-09-08,14:20:00,45.2107251,10.7920408,
MN0005,2024-07-25,13:08:00,45.1906027,10.8049807,
MN0233,2024-07-24,12:54:00,45.1898947,10.7780848,
MN0233,2024-07-24,12:33:00,45.1897067,10.7792777,
MN0005,2024-07-25,13:11:00,45.1902983,10.8052946,
MN0536,2024-07-24,11:58:00,45.2013539,10.8007384,
MN0005,2024-07-23,13:34:00,45.1855228,10.8047287,
MN0005,2024-07-25,13:05:00,45.1906128,10.8053552,
MN0005,2024-07-25,13:29:00,45.189612,10.8050217,
MN0005,2024-07-25,13:25:00,45.1896715,10.804976,
MN0233,2024-07-24,12:49:00,45.1896774,10.7793485,
MN0233,2024-07-24,12:57:00,45.1905483,10.7782747,
MN0233,2024-07-24,13:17:00,45.1917151,10.7787995,
MN0233,2024-07-24,13:21:00,45.1917811,10.7788039,
MN0233,2024-07-24,13:26:00,45.1916185,10.7792158,
MN0005,2024-07-24,14:30:00,45.1873976,10.8062702,
MN0233,2024-07-24,13:24:00,45.191646,10.7791321,
MN0536,2024-07-22,11:42:00,45.201665,10.7946657,
MN0233,2024-07-24,12:56:00,45.1898771,10.778225,
MN0233,2024-07-24,12:46:00,45.1897872,10.7796583,
MN0233,2024-07-24,13:00:00,45.1904569,10.7781811,
MN0233,2024-07-24,12:39:00,45.1905801,10.7798417,
MN0233,2024-07-24,12:39:00,45.1906456,10.7797591,
MN0233,2024-07-24,12:44:00,45.1899063,10.779563,
MN0233,2024-07-24,12:45:00,45.1898554,10.7796073,
MN0233,2024-07-24,12:43:00,45.1899063,10.779563,
MN0233,2024-07-24,12:41:00,45.1910935,10.7797691,
MN0233,2024-07-24,12:48:00,45.1897613,10.7792678,
MN0005,2024-07-25,10:21:00,45.1905048,10.8047053,
MN0005,2024-07-25,10:18:00,45.1905048,10.8047053,
MN0005,2024-07-25,13:00:00,45.1906339,10.8046216,
MN0005,2024-07-25,10:18:00,45.1904435,10.8047069,
MN0005,2024-07-25,13:02:00,45.1906986,10.8047567,
MN0005,2024-07-25,10:17:00,45.1904894,10.8047036,
MN0005,2024-07-25,10:17:00,45.1904894,10.8047036,
MN0005,2024-07-25,13:01:00,45.1906631,10.8046921,
MN0005,2024-07-25,10:17:00,45.1904894,10.8047036,
MN0005,2024-07-25,13:01:00,45.1906631,10.8046921,
MN0005,2024-07-23,13:07:00,45.1844283,10.8057317,
MN0409,2024-07-15,16:15:00,45.1910387,10.7953433,
MN0005,2024-07-25,13:19:00,45.1901345,10.8057655,
MN0005,2024-07-25,13:23:00,45.1902019,10.805405,
MN0005,2024-07-25,10:09:00,45.1904701,10.8048399,
MN0005,2024-07-25,13:25:00,45.1896715,10.804976,
MN0005,2024-07-25,10:04:00,45.1896898,10.8055059,
MN0005,2024-07-25,13:33:00,45.1899123,10.8052523,
MN0005,2024-07-25,09:52:00,45.1896269,10.8054787,
MN0005,2024-07-25,09:53:00,45.1897512,10.8057,
MN0005,2024-07-25,08:04:00,45.1908082,10.8044875,
MN0005,2024-07-25,13:43:00,45.1907627,10.8045571,
MN0005,2024-07-25,08:04:00,45.1908082,10.8044875,
MN0005,2024-07-25,13:41:00,45.1907969,10.8045556,
MN0005,2024-07-25,07:57:00,45.1906828,10.8040308,
MN0005,2024-07-25,10:13:00,45.1906332,10.8048054,
MN0233,2024-07-24,12:55:00,45.1899231,10.7780342,
MN0409,2024-07-15,11:16:00,45.193778,10.7980686,
MN0409,2024-07-15,10:17:00,45.1943256,10.7985788,
MN0409,2024-07-15,09:59:00,45.1934007,10.7978297,
MN0409,2024-07-15,10:01:00,45.1933419,10.7978763,
MN0409,2024-07-15,09:51:00,45.1926554,10.7970123,
MN0409,2024-07-15,10:03:00,45.1937689,10.7980595,
MN0409,2024-07-15,10:06:00,45.1937943,10.7980813,
MN0536,2024-07-17,09:49:00,45.1978196,10.7241952,
MN0536,2024-07-17,10:04:00,45.1976155,10.7240867,
MN0525,2024-07-22,09:48:00,45.1906105,10.7714043,
MN0536,2024-07-17,10:00:00,45.1971015,10.7246127,
MN0536,2024-07-17,09:50:00,45.1976272,10.7241008,
MN0005,2024-07-23,14:20:00,45.1882068,10.8016272,
MN0005,2024-07-23,14:17:00,45.1881419,10.8017352,
MN0409,2024-07-15,11:22:00,45.1935992,10.7974703,
MN0409,2024-07-15,10:26:00,45.1950452,10.7995987,
MN0409,2024-07-15,10:38:00,45.1960249,10.799398,
MN0409,2024-07-15,10:27:00,45.1950034,10.7995742,
MN0409,2024-07-15,10:30:00,45.1951533,10.7991918,
MN0409,2024-07-15,10:29:00,45.1950083,10.7992067,
MN0409,2024-07-15,10:28:00,45.1950973,10.7991721,
MN0409,2024-07-15,10:44:00,45.1953799,10.7991724,
MN0409,2024-07-15,10:13:00,45.1942888,10.7982839,
MN0409,2024-07-15,10:15:00,45.1943223,10.7987355,
MN0409,2024-07-15,10:14:00,45.1943072,10.7983151,
MN0409,2024-07-15,10:18:00,45.1946535,10.7985742,
MN0409,2024-07-15,10:11:00,45.1940738,10.7984228,
MN0409,2024-07-15,11:17:00,45.193778,10.7980686,
MN0233,2024-07-24,12:03:00,45.1912539,10.7794752,
MN0233,2024-07-24,13:02:00,45.1907537,10.7782621,
MN0233,2024-07-24,13:06:00,45.1909422,10.7781119,
MN0233,2024-07-24,13:07:00,45.1909604,10.7781057,
MN0233,2024-07-24,13:12:00,45.1914643,10.7783407,
MN0233,2024-07-24,13:04:00,45.1907056,10.7780745,
MN0233,2024-07-24,12:17:00,45.1909719,10.7780397,
MN0233,2024-07-24,12:06:00,45.1914042,10.7791271,
MN0005,2024-07-22,08:23:00,45.183408,10.8042273,
MN0005,2024-07-27,11:06:00,45.205627,10.798884,
MN0233,2024-07-24,13:27:00,45.1913542,10.77941,
MN0233,2024-07-24,12:18:00,45.1913791,10.7789364,
MN0233,2024-07-24,12:20:00,45.1909515,10.7780114,
MN0233,2024-07-24,13:16:00,45.1917237,10.7787239,
MN0233,2024-07-24,13:19:00,45.1918096,10.7788199,
MN0233,2024-07-24,12:59:00,45.1904184,10.7781466,
MN0233,2024-07-24,12:09:00,45.1917809,10.7789022,
MN0233,2024-07-24,12:07:00,45.1914013,10.7790372,
MN0005,2024-07-23,14:09:00,45.1882137,10.802203,
MN0536,2024-07-23,10:21:00,45.2031937,10.7972354,
MN0536,2024-07-23,10:24:00,45.2036094,10.7967453,
MN0536,2024-07-23,10:22:00,45.2034724,10.7970087,
MN0536,2024-07-23,10:30:00,45.2033369,10.7970125,
MN0536,2024-07-23,10:25:00,45.2035329,10.796789,
MN0536,2024-07-23,10:31:00,45.203643,10.7968513,
MN0386,2024-07-23,13:24:00,45.2005303,10.7914667,
MN0386,2024-07-23,13:23:00,45.2004892,10.7914984,
MN0386,2024-07-25,08:25:00,45.1894279,10.788917,
MN0233,2024-07-24,13:13:00,45.191534,10.7785577,
MN0233,2024-07-24,13:14:00,45.1914906,10.7785421,
MN0233,2024-07-24,13:11:00,45.1912944,10.7782665,
MN0233,2024-07-24,12:02:00,45.1912539,10.7794752,
MN0005,2024-07-25,15:56:00,45.2096183,10.7916166,
MN0005,2024-07-25,15:31:00,45.2065938,10.7916298,
MN0005,2024-07-25,16:24:00,45.2069815,10.7928187,
MN0525,2024-07-23,11:21:00,45.2019874,10.7967752,
MN0525,2024-07-23,10:25:00,45.2016073,10.7978031,
MN0525,2024-07-23,11:21:00,45.2019874,10.7967752,
